year,longitude,latitude,gdp_pwt,pop_pwt,gdppc,ln_gdppc,name_1,name_2
2014,109.25,-7.5,16275.0087,1.6262,10008.0426,9.2111,Jawa Tengah,Banyumas
2015,109.25,-7.5,16213.3338,1.6331,9927.7941,9.2031,Jawa Tengah,Banyumas
2016,109.25,-7.5,16692.2573,1.6507,10112.303,9.2215,Jawa Tengah,Banyumas
2017,109.25,-7.5,17261.8063,1.6681,10347.8912,9.2445,Jawa Tengah,Banyumas
2018,109.25,-7.5,18520.2936,1.6683,11101.5165,9.3148,Jawa Tengah,Banyumas
2019,109.25,-7.5,18230.6421,1.5946,11432.6288,9.3442,Jawa Tengah,Banyumas
2020,109.25,-7.5,17573.8473,1.6103,10913.3871,9.2977,Jawa Tengah,Banyumas
2021,109.25,-7.5,18716.8397,1.6453,11375.7283,9.3392,Jawa Tengah,Banyumas
2022,109.25,-7.5,18616.4398,1.561,11925.6424,9.3864,Jawa Tengah,Banyumas
2012,110.75,-7.75,18989.3528,1.7342,10949.9944,9.3011,Jawa Tengah,Sukoharjo
2013,110.75,-7.75,19097.4728,1.7558,10876.5831,9.2944,Jawa Tengah,Sukoharjo
2014,110.75,-7.75,19728.1759,1.756,11234.7926,9.3268,Jawa Tengah,Sukoharjo
2015,110.75,-7.75,19403.2074,1.7737,10939.6521,9.3001,Jawa Tengah,Sukoharjo
2016,110.75,-7.75,20016.5926,1.7959,11145.6216,9.3188,Jawa Tengah,Sukoharjo
2017,110.75,-7.75,20617.9488,1.8149,11360.5528,9.3379,Jawa Tengah,Sukoharjo
2018,110.75,-7.75,23178.6013,1.8523,12513.5666,9.4346,Jawa Tengah,Sukoharjo
2019,110.75,-7.75,23154.9372,1.8455,12546.6192,9.4372,Jawa Tengah,Sukoharjo
2020,110.75,-7.75,22148.1397,1.864,11881.8288,9.3828,Jawa Tengah,Sukoharjo
2021,110.75,-7.75,23432.3111,1.9059,12294.3675,9.4169,Jawa Tengah,Sukoharjo
2022,110.75,-7.75,26352.0671,1.8252,14438.0156,9.5776,Jawa Tengah,Sukoharjo
2012,109.25,-7.0,7794.6581,0.7891,9878.5249,9.1981,Jawa Tengah,Tegal
2013,109.25,-7.0,8027.9557,0.7989,10048.6272,9.2152,Jawa Tengah,Tegal
2014,109.25,-7.0,7703.4482,0.8036,9585.625,9.168,Jawa Tengah,Tegal
2015,109.25,-7.0,7615.3087,0.8115,9383.6828,9.1467,Jawa Tengah,Tegal
2016,109.25,-7.0,7814.3243,0.8207,9521.5845,9.1613,Jawa Tengah,Tegal
2017,109.25,-7.0,8080.1685,0.8294,9742.4812,9.1843,Jawa Tengah,Tegal
2018,109.25,-7.0,8871.3141,0.8363,10607.3986,9.2693,Jawa Tengah,Tegal
2019,109.25,-7.0,9051.4409,0.8035,11265.3842,9.3295,Jawa Tengah,Tegal
2020,109.25,-7.0,8552.4267,0.7978,10719.4594,9.2798,Jawa Tengah,Tegal
2021,109.25,-7.0,8958.0977,0.8107,11050.4861,9.3102,Jawa Tengah,Tegal
2022,109.25,-7.0,9373.029,0.7527,12452.1175,9.4296,Jawa Tengah,Tegal
2012,110.0,-7.25,2879.665,0.3117,9239.8651,9.1313,Jawa Tengah,Temanggung
2013,110.0,-7.25,2889.8852,0.3155,9158.8486,9.1225,Jawa Tengah,Temanggung
2014,110.0,-7.25,3017.918,0.33,9144.9587,9.121,Jawa Tengah,Temanggung
2015,110.0,-7.25,2991.5037,0.3335,8969.4269,9.1016,Jawa Tengah,Temanggung
2016,110.0,-7.25,3034.7786,0.337,9004.7518,9.1055,Jawa Tengah,Temanggung
2017,110.0,-7.25,3079.5948,0.3406,9040.6362,9.1095,Jawa Tengah,Temanggung
2018,110.0,-7.25,3432.8398,0.3522,9747.1844,9.1847,Jawa Tengah,Temanggung
2019,110.0,-7.25,3596.0415,0.3511,10242.4638,9.2343,Jawa Tengah,Temanggung
2020,110.0,-7.25,3579.9139,0.3759,9522.7243,9.1614,Jawa Tengah,Temanggung
2021,110.0,-7.25,4596.4897,0.4397,10454.3636,9.2548,Jawa Tengah,Temanggung
2022,110.0,-7.25,5923.059,0.4953,11957.7371,9.3891,Jawa Tengah,Temanggung
2012,110.25,-7.25,9484.8385,0.7734,12263.7349,9.4144,Jawa Tengah,Temanggung
2013,110.25,-7.25,9442.6227,0.783,12058.829,9.3976,Jawa Tengah,Temanggung
2014,110.25,-7.25,9697.3642,0.8008,12109.734,9.4018,Jawa Tengah,Temanggung
2015,110.25,-7.25,10040.8276,0.8228,12202.8853,9.4094,Jawa Tengah,Temanggung
2016,110.25,-7.25,10184.1237,0.8309,12257.2025,9.4139,Jawa Tengah,Temanggung
2017,110.25,-7.25,10480.3474,0.8396,12481.9399,9.432,Jawa Tengah,Temanggung
2018,110.25,-7.25,16647.1745,1.3813,12051.5546,9.3969,Jawa Tengah,Temanggung
2019,110.25,-7.25,17566.7565,1.367,12850.9283,9.4612,Jawa Tengah,Temanggung
2020,110.25,-7.25,16894.7483,1.3885,12167.9551,9.4066,Jawa Tengah,Temanggung
2021,110.25,-7.25,18274.193,1.5592,11720.3121,9.3691,Jawa Tengah,Temanggung
2022,110.25,-7.25,19817.9747,1.5469,12811.3789,9.4581,Jawa Tengah,Temanggung
2012,111.0,-8.0,2939.049,0.329,8932.8063,9.0975,Jawa Tengah,Wonogiri
2013,111.0,-8.0,2985.2611,0.3331,8962.2915,9.1008,Jawa Tengah,Wonogiri
2014,111.0,-8.0,3164.2872,0.3442,9193.0007,9.1262,Jawa Tengah,Wonogiri
2015,111.0,-8.0,3141.1447,0.3482,9021.615,9.1074,Jawa Tengah,Wonogiri
2016,111.0,-8.0,3214.4527,0.3538,9086.4671,9.1145,Jawa Tengah,Wonogiri
2017,111.0,-8.0,3315.3276,0.3575,9274.1985,9.135,Jawa Tengah,Wonogiri
2018,111.0,-8.0,3551.1701,0.3578,9923.6752,9.2027,Jawa Tengah,Wonogiri
2019,111.0,-8.0,3491.5673,0.3435,10164.7694,9.2267,Jawa Tengah,Wonogiri
2020,111.0,-8.0,3372.328,0.3471,9715.8144,9.1815,Jawa Tengah,Wonogiri
2021,111.0,-8.0,3448.7529,0.338,10204.3378,9.2306,Jawa Tengah,Wonogiri
2022,111.0,-8.0,5988.7425,0.5022,11924.5968,9.3864,Jawa Tengah,Wonogiri
2012,111.25,-7.75,7174.8694,0.7399,9697.2181,9.1796,Jawa Tengah,Wonogiri
2013,111.25,-7.75,7292.8043,0.7491,9735.0226,9.1835,Jawa Tengah,Wonogiri
2014,111.25,-7.75,7464.756,0.7601,9820.9474,9.1923,Jawa Tengah,Wonogiri
2015,111.25,-7.75,7468.3105,0.7689,9713.567,9.1813,Jawa Tengah,Wonogiri
2016,111.25,-7.75,7599.0737,0.774,9817.8635,9.192,Jawa Tengah,Wonogiri
2017,111.25,-7.75,7869.5032,0.7822,10060.4748,9.2164,Jawa Tengah,Wonogiri
2018,111.25,-7.75,8400.9857,0.7851,10700.132,9.278,Jawa Tengah,Wonogiri
2019,111.25,-7.75,8237.4723,0.7414,11111.3286,9.3157,Jawa Tengah,Wonogiri
2020,111.25,-7.75,7908.8075,0.7488,10562.0891,9.265,Jawa Tengah,Wonogiri
2021,111.25,-7.75,8311.7676,0.7542,11020.4256,9.3075,Jawa Tengah,Wonogiri
2022,111.25,-7.75,9742.7128,0.8341,11679.9288,9.3656,Jawa Tengah,Wonogiri
2012,110.0,-7.5,9429.0428,0.9327,10109.8469,9.2213,Jawa Tengah,Wonosobo
2013,110.0,-7.5,9477.1829,0.9443,10036.0788,9.2139,Jawa Tengah,Wonosobo
2014,110.0,-7.5,9687.4146,0.9492,10205.4435,9.2307,Jawa Tengah,Wonosobo
2015,110.0,-7.5,9263.2491,0.9448,9804.5837,9.1906,Jawa Tengah,Wonosobo
2016,110.0,-7.5,9498.7246,0.9545,9951.2689,9.2055,Jawa Tengah,Wonosobo
2017,110.0,-7.5,9812.8651,0.9646,10173.0776,9.2275,Jawa Tengah,Wonosobo
2018,110.0,-7.5,10019.6302,0.9113,10994.2958,9.3051,Jawa Tengah,Wonosobo
2019,110.0,-7.5,9032.7251,0.8478,10653.999,9.2737,Jawa Tengah,Wonosobo
2020,110.0,-7.5,8608.7992,0.8345,10315.8207,9.2414,Jawa Tengah,Wonosobo
2021,110.0,-7.5,10292.6256,0.8841,11641.4717,9.3623,Jawa Tengah,Wonosobo
2022,110.0,-7.5,11390.5901,0.9219,12355.6813,9.4219,Jawa Tengah,Wonosobo
2012,109.75,-7.0,2459.2314,0.2737,8984.701,9.1033,Jawa Tengah,Batang
2013,109.75,-7.0,2463.4921,0.2771,8889.2255,9.0926,Jawa Tengah,Batang
2014,109.75,-7.0,2519.8056,0.2767,9108.2109,9.1169,Jawa Tengah,Batang
2015,109.75,-7.0,2506.8649,0.2799,8957.812,9.1003,Jawa Tengah,Batang
2016,109.75,-7.0,2544.0931,0.2825,9004.0632,9.1054,Jawa Tengah,Batang
2017,109.75,-7.0,2598.0757,0.2855,9098.9402,9.1159,Jawa Tengah,Batang
2018,109.75,-7.0,2780.2994,0.2867,9698.9096,9.1798,Jawa Tengah,Batang
2019,109.75,-7.0,2818.3898,0.2754,10234.6509,9.2335,Jawa Tengah,Batang
2020,109.75,-7.0,2740.2535,0.2783,9846.6863,9.1949,Jawa Tengah,Batang
2021,109.75,-7.0,2913.6884,0.2864,10174.7943,9.2277,Jawa Tengah,Batang
2022,109.75,-7.0,3112.7175,0.2872,10838.052,9.2908,Jawa Tengah,Batang
2012,110.0,-7.0,6179.7145,0.6058,10201.6607,9.2303,Jawa Tengah,Batang
2013,110.0,-7.0,6192.5229,0.6133,10096.5753,9.22,Jawa Tengah,Batang
2014,110.0,-7.0,6248.1903,0.6093,10255.1787,9.2355,Jawa Tengah,Batang
2015,110.0,-7.0,6177.3891,0.6155,10035.8338,9.2139,Jawa Tengah,Batang
2016,110.0,-7.0,6314.8612,0.622,10152.4522,9.2255,Jawa Tengah,Batang
2017,110.0,-7.0,6557.6555,0.6286,10432.472,9.2527,Jawa Tengah,Batang
2018,110.0,-7.0,7985.4084,0.7006,11397.9786,9.3412,Jawa Tengah,Batang
2019,110.0,-7.0,8364.0372,0.6752,12387.3753,9.4244,Jawa Tengah,Batang
2020,110.0,-7.0,8093.6992,0.6821,11865.6315,9.3814,Jawa Tengah,Batang
2021,110.0,-7.0,8376.7634,0.6669,12561.5456,9.4384,Jawa Tengah,Batang
2022,110.0,-7.0,8974.6877,0.6246,14368.0075,9.5728,Jawa Tengah,Batang
2012,111.25,-7.25,2247.0438,0.2459,9138.2123,9.1202,Jawa Tengah,Blora
2013,111.25,-7.25,2287.5666,0.2491,9184.1432,9.1252,Jawa Tengah,Blora
2014,111.25,-7.25,2343.0745,0.2525,9279.5521,9.1356,Jawa Tengah,Blora
2015,111.25,-7.25,2331.4419,0.2553,9131.886,9.1195,Jawa Tengah,Blora
2016,111.25,-7.25,2389.9373,0.2582,9256.9476,9.1331,Jawa Tengah,Blora
2017,111.25,-7.25,2475.9356,0.2609,9489.7606,9.158,Jawa Tengah,Blora
2018,111.25,-7.25,2605.5792,0.2583,10088.829,9.2192,Jawa Tengah,Blora
2019,111.25,-7.25,2579.7618,0.2445,10549.1454,9.2638,Jawa Tengah,Blora
2020,111.25,-7.25,2473.8559,0.2472,10007.6278,9.2111,Jawa Tengah,Blora
2021,111.25,-7.25,2547.5481,0.2441,10436.0073,9.253,Jawa Tengah,Blora
2022,111.25,-7.25,3640.2756,0.3363,10823.7505,9.2895,Jawa Tengah,Blora
2012,111.25,-7.0,5238.4796,0.5509,9508.3895,9.1599,Jawa Tengah,Blora
2013,111.25,-7.0,5239.5692,0.5577,9394.8352,9.1479,Jawa Tengah,Blora
2014,111.25,-7.0,5431.7966,0.5621,9663.8703,9.1761,Jawa Tengah,Blora
2015,111.25,-7.0,5431.213,0.5686,9552.6693,9.1646,Jawa Tengah,Blora
2016,111.25,-7.0,5578.185,0.5751,9699.0443,9.1798,Jawa Tengah,Blora
2017,111.25,-7.0,5689.0462,0.5812,9787.7566,9.1889,Jawa Tengah,Blora
2018,111.25,-7.0,5573.1256,0.5504,10125.417,9.2228,Jawa Tengah,Blora
2019,111.25,-7.0,5666.91,0.5244,10807.0354,9.288,Jawa Tengah,Blora
2020,111.25,-7.0,5405.5937,0.5299,10201.1187,9.2303,Jawa Tengah,Blora
2021,111.25,-7.0,5626.2384,0.5328,10560.1383,9.2648,Jawa Tengah,Blora
2022,111.25,-7.0,5438.4295,0.4856,11199.8651,9.3237,Jawa Tengah,Blora
2012,111.5,-7.0,4482.5258,0.4761,9414.2594,9.15,Jawa Tengah,Blora
2013,111.5,-7.0,4534.2891,0.4821,9406.027,9.1491,Jawa Tengah,Blora
2014,111.5,-7.0,4681.9807,0.4847,9659.6273,9.1757,Jawa Tengah,Blora
2015,111.5,-7.0,4668.2214,0.4874,9578.1321,9.1672,Jawa Tengah,Blora
2016,111.5,-7.0,4769.4563,0.4929,9675.9173,9.1774,Jawa Tengah,Blora
2017,111.5,-7.0,4907.7632,0.4981,9852.7343,9.1955,Jawa Tengah,Blora
2018,111.5,-7.0,5257.2312,0.4967,10583.4872,9.2671,Jawa Tengah,Blora
2019,111.5,-7.0,4909.7652,0.4734,10372.2072,9.2469,Jawa Tengah,Blora
2020,111.5,-7.0,4707.315,0.478,9847.4593,9.195,Jawa Tengah,Blora
2021,111.5,-7.0,4951.0685,0.4834,10242.701,9.2343,Jawa Tengah,Blora
2022,111.5,-7.0,4048.4756,0.3737,10834.0735,9.2905,Jawa Tengah,Blora
2012,110.5,-7.5,8085.2778,0.7984,10127.1909,9.223,Jawa Tengah,Boyolali
2013,110.5,-7.5,8167.1829,0.8083,10104.085,9.2207,Jawa Tengah,Boyolali
2014,110.5,-7.5,8412.914,0.8206,10251.6288,9.2352,Jawa Tengah,Boyolali
2015,110.5,-7.5,8356.6144,0.8212,10176.4192,9.2278,Jawa Tengah,Boyolali
2016,110.5,-7.5,7686.7197,0.8159,9421.1228,9.1507,Jawa Tengah,Boyolali
2017,110.5,-7.5,7966.1792,0.8246,9660.5655,9.1758,Jawa Tengah,Boyolali
2018,110.5,-7.5,8181.0956,0.7701,10624.1004,9.2709,Jawa Tengah,Boyolali
2019,110.5,-7.5,7486.5074,0.6923,10813.7003,9.2886,Jawa Tengah,Boyolali
2020,110.5,-7.5,7120.4697,0.6956,10236.2457,9.2337,Jawa Tengah,Boyolali
2021,110.5,-7.5,8395.0335,0.7671,10944.0643,9.3006,Jawa Tengah,Boyolali
2022,110.5,-7.5,11159.3629,0.8901,12537.1864,9.4365,Jawa Tengah,Boyolali
2012,110.75,-7.5,6872.1225,0.6987,9836.0245,9.1938,Jawa Tengah,Boyolali
2013,110.75,-7.5,6985.7228,0.7074,9875.7247,9.1978,Jawa Tengah,Boyolali
2014,110.75,-7.5,7131.9538,0.7099,10046.9353,9.215,Jawa Tengah,Boyolali
2015,110.75,-7.5,7034.0377,0.7141,9849.9698,9.1952,Jawa Tengah,Boyolali
2016,110.75,-7.5,7204.352,0.7236,9956.4631,9.206,Jawa Tengah,Boyolali
2017,110.75,-7.5,7518.3958,0.7312,10282.4384,9.2382,Jawa Tengah,Boyolali
2018,110.75,-7.5,8005.5988,0.7312,10949.3081,9.301,Jawa Tengah,Boyolali
2019,110.75,-7.5,8056.3016,0.7168,11239.3373,9.3272,Jawa Tengah,Boyolali
2020,110.75,-7.5,7773.7687,0.726,10707.6491,9.2787,Jawa Tengah,Boyolali
2021,110.75,-7.5,8447.2128,0.7525,11225.7367,9.326,Jawa Tengah,Boyolali
2022,110.75,-7.5,8268.3276,0.7223,11446.8985,9.3455,Jawa Tengah,Boyolali
2012,110.75,-7.25,5969.2599,0.6269,9522.331,9.1614,Jawa Tengah,Boyolali
2013,110.75,-7.25,6046.7354,0.6347,9526.5676,9.1618,Jawa Tengah,Boyolali
2014,110.75,-7.25,6195.101,0.6403,9674.6361,9.1773,Jawa Tengah,Boyolali
2015,110.75,-7.25,6174.0337,0.6467,9547.631,9.164,Jawa Tengah,Boyolali
2016,110.75,-7.25,6326.3614,0.6562,9641.1906,9.1738,Jawa Tengah,Boyolali
2017,110.75,-7.25,6590.9966,0.6631,9939.2907,9.2043,Jawa Tengah,Boyolali
2018,110.75,-7.25,7071.9916,0.6656,10625.5456,9.271,Jawa Tengah,Boyolali
2019,110.75,-7.25,7072.0699,0.6348,11140.873,9.3184,Jawa Tengah,Boyolali
2020,110.75,-7.25,6799.5691,0.6427,10580.3251,9.2668,Jawa Tengah,Boyolali
2021,110.75,-7.25,7387.0379,0.6679,11060.6324,9.3111,Jawa Tengah,Boyolali
2022,110.75,-7.25,8272.6238,0.7091,11666.092,9.3644,Jawa Tengah,Boyolali
2012,109.0,-7.25,5168.6958,0.5344,9671.5245,9.1769,Jawa Tengah,Brebes
2013,109.0,-7.25,5160.4313,0.541,9538.3105,9.1631,Jawa Tengah,Brebes
2014,109.0,-7.25,5468.6019,0.5642,9693.3929,9.1792,Jawa Tengah,Brebes
2015,109.0,-7.25,5401.1131,0.5732,9422.0471,9.1508,Jawa Tengah,Brebes
2016,109.0,-7.25,5518.2215,0.5794,9523.2653,9.1615,Jawa Tengah,Brebes
2017,109.0,-7.25,5747.9996,0.5856,9816.3142,9.1918,Jawa Tengah,Brebes
2018,109.0,-7.25,6331.2121,0.5944,10651.5754,9.2735,Jawa Tengah,Brebes
2019,109.0,-7.25,5999.061,0.571,10506.3307,9.2597,Jawa Tengah,Brebes
2020,109.0,-7.25,6780.5371,0.6654,10190.3649,9.2292,Jawa Tengah,Brebes
2021,109.0,-7.25,7950.982,0.7294,10900.3535,9.2966,Jawa Tengah,Brebes
2022,109.0,-7.25,9225.1067,0.7892,11688.8454,9.3664,Jawa Tengah,Brebes
2012,109.0,-7.0,15053.7909,1.3876,10848.8046,9.2918,Jawa Tengah,Brebes
2013,109.0,-7.0,15409.1026,1.405,10967.6167,9.3027,Jawa Tengah,Brebes
2014,109.0,-7.0,15658.7457,1.4142,11072.3678,9.3122,Jawa Tengah,Brebes
2015,109.0,-7.0,15650.9729,1.4291,10951.7843,9.3013,Jawa Tengah,Brebes
2016,109.0,-7.0,16129.9288,1.4448,11164.0386,9.3205,Jawa Tengah,Brebes
2017,109.0,-7.0,16755.9389,1.4601,11475.6189,9.348,Jawa Tengah,Brebes
2018,109.0,-7.0,18165.3344,1.4725,12336.4071,9.4203,Jawa Tengah,Brebes
2019,109.0,-7.0,18516.4396,1.4146,13089.4445,9.4796,Jawa Tengah,Brebes
2020,109.0,-7.0,17443.6974,1.3685,12746.8817,9.453,Jawa Tengah,Brebes
2021,109.0,-7.0,18467.8231,1.4215,12991.7043,9.4721,Jawa Tengah,Brebes
2022,109.0,-7.0,21217.0168,1.5423,13757.0741,9.5293,Jawa Tengah,Brebes
2012,108.75,-8.0,9.8028,0.0006,17031.4154,9.7428,Jawa Tengah,Cilacap
2013,108.75,-8.0,9.7325,0.0006,16722.4079,9.7245,Jawa Tengah,Cilacap
2014,108.75,-8.0,9.5647,0.0006,16577.6813,9.7158,Jawa Tengah,Cilacap
2015,108.75,-8.0,9.5583,0.0006,16489.6543,9.7105,Jawa Tengah,Cilacap
2016,108.75,-8.0,10.0083,0.0006,17032.1026,9.7429,Jawa Tengah,Cilacap
2017,108.75,-8.0,10.0432,0.0006,16986.252,9.7402,Jawa Tengah,Cilacap
2018,108.75,-8.0,9.5573,0.0005,20069.2982,9.9069,Jawa Tengah,Cilacap
2019,108.75,-8.0,7.384,0.0004,20724.4163,9.9391,Jawa Tengah,Cilacap
2020,108.75,-8.0,5.5233,0.0003,17982.206,9.7971,Jawa Tengah,Cilacap
2021,108.75,-8.0,6.0337,0.0003,18347.9355,9.8173,Jawa Tengah,Cilacap
2022,108.75,-8.0,2.2895,0.0001,23831.2079,10.0788,Jawa Tengah,Cilacap
2012,108.75,-7.75,3426.5748,0.3571,9596.0885,9.1691,Jawa Tengah,Cilacap
2013,108.75,-7.75,3443.5993,0.3615,9525.8207,9.1618,Jawa Tengah,Cilacap
2014,108.75,-7.75,3556.3637,0.3625,9809.5032,9.1911,Jawa Tengah,Cilacap
2015,108.75,-7.75,3514.2464,0.3662,9596.7787,9.1692,Jawa Tengah,Cilacap
2016,108.75,-7.75,3623.8616,0.3705,9780.0706,9.1881,Jawa Tengah,Cilacap
2017,108.75,-7.75,3727.6814,0.3745,9953.5614,9.2057,Jawa Tengah,Cilacap
2018,108.75,-7.75,3755.6979,0.3484,10778.9097,9.2853,Jawa Tengah,Cilacap
2019,108.75,-7.75,5024.4673,0.4391,11442.2399,9.3451,Jawa Tengah,Cilacap
2020,108.75,-7.75,4802.2409,0.4485,10706.9547,9.2786,Jawa Tengah,Cilacap
2021,108.75,-7.75,5100.0439,0.4661,10941.4862,9.3003,Jawa Tengah,Cilacap
2022,108.75,-7.75,5319.9018,0.4247,12526.3063,9.4356,Jawa Tengah,Cilacap
2012,108.75,-7.5,5205.4233,0.5461,9531.9561,9.1624,Jawa Tengah,Cilacap
2013,108.75,-7.5,5221.6369,0.5529,9444.6654,9.1532,Jawa Tengah,Cilacap
2014,108.75,-7.5,5425.6394,0.5645,9611.5026,9.1707,Jawa Tengah,Cilacap
2015,108.75,-7.5,5369.078,0.5684,9445.7526,9.1533,Jawa Tengah,Cilacap
2016,108.75,-7.5,5530.5968,0.5741,9633.8947,9.173,Jawa Tengah,Cilacap
2017,108.75,-7.5,5725.0912,0.5802,9868.0752,9.1971,Jawa Tengah,Cilacap
2018,108.75,-7.5,5480.8237,0.5554,9868.8168,9.1971,Jawa Tengah,Cilacap
2019,108.75,-7.5,5545.4619,0.5279,10504.1991,9.2595,Jawa Tengah,Cilacap
2020,108.75,-7.5,5289.0204,0.5279,10018.7993,9.2122,Jawa Tengah,Cilacap
2021,108.75,-7.5,5691.9538,0.5566,10225.9192,9.2327,Jawa Tengah,Cilacap
2022,108.75,-7.5,6773.3042,0.5889,11501.2029,9.3502,Jawa Tengah,Cilacap
2012,108.75,-7.25,8775.8272,0.9013,9737.1165,9.1837,Jawa Tengah,Cilacap
2013,108.75,-7.25,8937.8235,0.9125,9795.0683,9.1896,Jawa Tengah,Cilacap
2014,108.75,-7.25,9124.6385,0.9205,9912.6919,9.2016,Jawa Tengah,Cilacap
2015,108.75,-7.25,9142.9776,0.9307,9823.6624,9.1925,Jawa Tengah,Cilacap
2016,108.75,-7.25,9317.8564,0.94,9913.1271,9.2016,Jawa Tengah,Cilacap
2017,108.75,-7.25,9667.2819,0.9498,10177.8339,9.228,Jawa Tengah,Cilacap
2018,108.75,-7.25,10331.4988,0.9449,10934.3752,9.2997,Jawa Tengah,Cilacap
2019,108.75,-7.25,10465.7683,0.9181,11399.1021,9.3413,Jawa Tengah,Cilacap
2020,108.75,-7.25,10046.0482,0.9199,10920.6488,9.2984,Jawa Tengah,Cilacap
2021,108.75,-7.25,8982.0312,0.8555,10499.444,9.2591,Jawa Tengah,Cilacap
2022,108.75,-7.25,7783.401,0.6846,11368.6751,9.3386,Jawa Tengah,Cilacap
2012,109.0,-8.0,104.962,0.0002,566334.1716,13.2469,Jawa Tengah,Cilacap
2013,109.0,-8.0,108.1217,0.0002,577737.749,13.2669,Jawa Tengah,Cilacap
2014,109.0,-8.0,116.3269,0.0004,320991.2231,12.6792,Jawa Tengah,Cilacap
2015,109.0,-8.0,115.427,0.0004,316035.7924,12.6636,Jawa Tengah,Cilacap
2016,109.0,-8.0,117.6192,0.0004,316511.3125,12.6651,Jawa Tengah,Cilacap
2017,109.0,-8.0,122.3311,0.0004,327641.5156,12.6997,Jawa Tengah,Cilacap
2018,109.0,-8.0,123.3204,0.0003,404948.761,12.9115,Jawa Tengah,Cilacap
2019,109.0,-8.0,131.1829,0.0002,576219.4664,13.2642,Jawa Tengah,Cilacap
2020,109.0,-8.0,125.225,0.0002,621834.4738,13.3404,Jawa Tengah,Cilacap
2021,109.0,-8.0,131.7446,0.0002,603730.3903,13.3109,Jawa Tengah,Cilacap
2022,109.0,-8.0,138.4137,0.0001,943922.607,13.7578,Jawa Tengah,Cilacap
2012,109.0,-7.75,10795.6564,1.0394,10386.0258,9.2482,Jawa Tengah,Cilacap
2013,109.0,-7.75,10969.6175,1.0525,10422.4231,9.2517,Jawa Tengah,Cilacap
2014,109.0,-7.75,10977.08,1.046,10494.7787,9.2586,Jawa Tengah,Cilacap
2015,109.0,-7.75,11076.1324,1.06,10448.7016,9.2542,Jawa Tengah,Cilacap
2016,109.0,-7.75,11425.7437,1.0725,10653.6,9.2737,Jawa Tengah,Cilacap
2017,109.0,-7.75,12009.8797,1.0838,11081.3682,9.313,Jawa Tengah,Cilacap
2018,109.0,-7.75,13354.0256,1.2093,11043.1062,9.3096,Jawa Tengah,Cilacap
2019,109.0,-7.75,12323.5548,1.0786,11425.4894,9.3436,Jawa Tengah,Cilacap
2020,109.0,-7.75,11691.4756,1.067,10957.3773,9.3018,Jawa Tengah,Cilacap
2021,109.0,-7.75,12437.1848,1.0972,11335.5949,9.3357,Jawa Tengah,Cilacap
2022,109.0,-7.75,12950.264,0.9778,13244.3703,9.4913,Jawa Tengah,Cilacap
2012,109.25,-7.75,5490.1092,0.5663,9694.4224,9.1793,Jawa Tengah,Cilacap
2013,109.25,-7.75,5559.7962,0.5734,9696.8007,9.1796,Jawa Tengah,Cilacap
2014,109.25,-7.75,5756.6913,0.5924,9717.6735,9.1817,Jawa Tengah,Cilacap
2015,109.25,-7.75,5702.6647,0.5966,9558.1867,9.1652,Jawa Tengah,Cilacap
2016,109.25,-7.75,5850.7944,0.6032,9700.3533,9.1799,Jawa Tengah,Cilacap
2017,109.25,-7.75,6053.9191,0.6096,9931.6575,9.2035,Jawa Tengah,Cilacap
2018,109.25,-7.75,6489.8072,0.613,10586.3381,9.2673,Jawa Tengah,Cilacap
2019,109.25,-7.75,6756.4149,0.6048,11170.6228,9.321,Jawa Tengah,Cilacap
2020,109.25,-7.75,6502.9704,0.6135,10599.8909,9.2686,Jawa Tengah,Cilacap
2021,109.25,-7.75,7422.4097,0.7091,10467.4483,9.256,Jawa Tengah,Cilacap
2022,109.25,-7.75,9302.7591,0.7899,11776.4772,9.3739,Jawa Tengah,Cilacap
2012,110.5,-7.0,8875.637,0.8995,9867.2369,9.197,Jawa Tengah,Demak
2013,110.5,-7.0,9008.0207,0.9107,9891.4158,9.1994,Jawa Tengah,Demak
2014,110.5,-7.0,9217.3404,0.9203,10015.8352,9.2119,Jawa Tengah,Demak
2015,110.5,-7.0,9195.626,0.9306,9881.2978,9.1984,Jawa Tengah,Demak
2016,110.5,-7.0,9414.0054,0.9367,10050.6441,9.2154,Jawa Tengah,Demak
2017,110.5,-7.0,9710.2453,0.9466,10258.2419,9.2358,Jawa Tengah,Demak
2018,110.5,-7.0,10068.4183,0.892,11287.5684,9.3315,Jawa Tengah,Demak
2019,110.5,-7.0,10031.9344,0.8544,11740.8301,9.3708,Jawa Tengah,Demak
2020,110.5,-7.0,9645.5721,0.8614,11197.6717,9.3235,Jawa Tengah,Demak
2021,110.5,-7.0,10611.199,0.941,11276.8797,9.3305,Jawa Tengah,Demak
2022,110.5,-7.0,10962.8668,0.875,12528.9978,9.4358,Jawa Tengah,Demak
2012,110.5,-6.75,5591.5112,0.5241,10668.4333,9.275,Jawa Tengah,Demak
2013,110.5,-6.75,5584.8608,0.5306,10524.8653,9.2615,Jawa Tengah,Demak
2014,110.5,-6.75,5692.8659,0.5362,10616.6387,9.2702,Jawa Tengah,Demak
2015,110.5,-6.75,5652.1765,0.5419,10429.6705,9.2524,Jawa Tengah,Demak
2016,110.5,-6.75,5851.8838,0.548,10679.3647,9.2761,Jawa Tengah,Demak
